workerid,proliferate.condition,Word,content,exp,object,response,rt,slide_number_in_experiment,speakerGender,speakerName,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1733,condition1,embarrass,Danny ate the last cupcake,stim,,0.08,11139,4,F,Linda,Is Regina embarrassed that Danny ate the last cupcake?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,whine,Lucas bought new shoes,stim,,0.08,7870,5,M,James,Did Kathleen whine that Lucas bought new shoes?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,surprise,Mia drank 2 cocktails last night,stim,,0.08,7252,6,F,Jessica,Is Alan surprised that Mia drank 2 cocktails last night?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,argue,Jayden rented a car,stim,,0.2,9614,7,M,William,Did Rebecca argue that Jayden rented a car?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,,Mary's aunt is sick,control,,0.97,7847,8,F,Dorothy,Is Mary's aunt sick?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,squeal,Tony had a drink last night,stim,,0,134457,9,M,George,Did Cynthia squeal that Tony had a drink last night?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,insult,Courtney woke up early yesterday,stim,,0.02,8140,10,M,Paul,Is Justin insulted that Courtney woke up early yesterday?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,shout,Owen shoveled snow last winter,stim,,0.06,6191,11,F,Donna,Did Nicole shout that Owen shoveled snow last winter?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,shock,Mary planted a tree,stim,,0.05,4455,12,M,Logan,Is Jerry shocked that Mary planted a tree?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,pray,Olivia left her job,stim,,0,5322,13,M,David,Did Eli pray that Olivia left her job?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,,Madison had a baby,control,,0.95,6511,14,M,Matthew,Did Madison have a baby?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,,Todd played football in high school,control,,0.97,6720,15,F,Jennifer,Did Todd play football in high school?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,write,Grace visited her sister,stim,,0.44,9524,16,F,Margaret,Did Ben write that Grace visited her sister?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,,Hendrick's car was expensive,control,,0.97,6912,17,F,Sandra,Was Hendrick's car expensive?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,celebrate,Jason made a cake,stim,,0.21,6119,18,F,Elizabeth,Did Laura celebrate that Jason made a cake?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,anticipate,Hannah called her parents,stim,,0.26,10572,19,F,Carol,Did Brian anticipate that Hannah called her parents?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,dictate,Emilia looked after the kids,stim,,0.2,7562,20,F,Karen,Did Francisco dictate that Emilia looked after the kids?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,compute,Valerie booked the venue,stim,,0.23,17600,21,F,Sarah,Did Manuel compute that Valerie booked the venue?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,,Zack is coming to the meeting tomorrow,control,,0.96,5204,22,F,Michelle,Is Zack coming to the meeting tomorrow?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,cringe,Fred missed the train,stim,,0.22,4419,23,F,Lisa,Did Kaitlin cringe that Fred missed the train?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,charm,Jackson ran 10 miles,stim,,0.06,7405,24,F,Helen,Is Stephanie charmed that Jackson ran 10 miles?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,elaborate,Zoe calculated the tip,stim,,0.2,7510,25,M,Christopher,Did Tim elaborate that Zoe calculated the tip?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,simulate,Cole celebrated his friend's birthday,stim,,0.17,8655,26,F,Kimberly,Did Brenda simulate that Cole celebrated his friend's birthday?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,trouble,Sophia got a tattoo,stim,,0.11,5527,27,F,Susan,Is Ray troubled that Sophia got a tattoo?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,tweet,Emily bought a car yesterday,stim,,0.07,10169,28,M,Steven,Did Andrew tweet that Emily bought a car yesterday?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,distress,Jon went out for dinner,stim,,0.1,5751,29,F,Ashley,Is Amanda distressed that Jon went out for dinner?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,thrill,Josie went on vacation to France,stim,,0.12,11227,30,M,Richard,Is Colby thrilled that Josie went on vacation to France?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,feel,Josh learned to ride a bike yesterday,stim,,0.09,54798,31,M,Robert,Did Catherine feel that Josh learned to ride a bike yesterday?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,,Vanessa is good at math,control,,0.99,41291,32,F,Nancy,Is Vanessa good at math?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,fantasize,Frank got a cat,stim,,0,20482,33,F,Betty,Did Sharon fantasize that Frank got a cat?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,express,Molly attended a conference last week,stim,,0.53,9977,34,M,Mark,Did Dennis express that Molly attended a conference last week?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1733,condition1,gossip,Danielle painted her room,stim,,0.11,53564,35,M,Thomas,Did Noah gossip that Danielle painted her room?,[],29,Yes,"None, thank you!",3,2,Female,English,Chrome,Windows,720,1280,10.0311,
1745,condition1,,,,Susan,Susan,0,1,,,bot_check,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,insult,Molly attended a conference last week,stim,,0.01,10138,3,F,Jessica,Is Manuel insulted that Molly attended a conference last week?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,excite,Fred missed the train,stim,,0,5704,4,F,Michelle,Is Kathleen excited that Fred missed the train?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,trouble,Mary planted a tree,stim,,0.03,4596,5,F,Susan,Is Noah troubled that Mary planted a tree?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,ignore,Owen shoveled snow last winter,stim,,0,14991,6,F,Sarah,Did Stephanie ignore that Owen shoveled snow last winter?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,disgust,Isabella ate a steak on Sunday,stim,,0,8868,7,F,Linda,Is Brian disgusted that Isabella ate a steak on Sunday?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,,Vanessa is good at math,control,,0.97,4436,8,M,Christopher,Is Vanessa good at math?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,,Madison had a baby,control,,0.98,7485,9,F,Jennifer,Did Madison have a baby?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,love,Zoe calculated the tip,stim,,0.02,8700,10,F,Ashley,Did Jerry love that Zoe calculated the tip?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,thrill,Olivia left her job,stim,,0,3997,11,F,Sandra,Is Francisco thrilled that Olivia left her job?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,fantasize,Danny ate the last cupcake,stim,,0.01,4762,12,F,Nancy,Did Ruth fantasize that Danny ate the last cupcake?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,argue,Grace visited her sister,stim,,0.01,7979,13,M,Mark,Did Ben argue that Grace visited her sister?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,irritate,Tony had a drink last night,stim,,0.01,3852,14,F,Kimberly,Is Kaitlin irritated that Tony had a drink last night?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,feel,Jason made a cake,stim,,0.01,6864,15,M,Kenneth,Did Melissa feel that Jason made a cake?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,bet,Emily bought a car yesterday,stim,,0,6288,16,F,Helen,Did Patrick bet that Emily bought a car yesterday?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,anticipate,Emma studied on Saturday morning,stim,,0.03,90759,17,F,Elizabeth,Did Dennis anticipate that Emma studied on Saturday morning?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,aggravate,Julian cleaned his room,stim,,0.02,3862,18,M,Matthew,Is Amy aggravated that Julian cleaned his room?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,,Todd played football in high school,control,,0.95,5967,19,F,Dorothy,Did Todd play football in high school?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,simulate,Natasha got a promotion,stim,,0,4068,20,M,Robert,Did Justin simulate that Natasha got a promotion?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,envision,Mia drank 2 cocktails last night,stim,,0,5542,21,M,Thomas,Did Kevin envision that Mia drank 2 cocktails last night?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,expose,Courtney woke up early yesterday,stim,,0,3761,22,M,David,Did Andrew expose that Courtney woke up early yesterday?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,,Zack is coming to the meeting tomorrow,control,,1,4071,23,F,Margaret,Is Zack coming to the meeting tomorrow?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,murmur,Connor fell from a tree,stim,,0.01,16038,24,M,Steven,Did Amanda murmur that Connor fell from a tree?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,dictate,Hannah called her parents,stim,,0,20225,25,M,James,Did Tim dictate that Hannah called her parents?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,,Hendrick's car was expensive,control,,0.98,3773,26,F,Lisa,Was Hendrick's car expensive?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,alarm,Danielle painted her room,stim,,0,5947,27,F,Karen,Is Colby alarmed that Danielle painted her room?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,,Mary's aunt is sick,control,,0.98,4326,28,F,Donna,Is Mary's aunt sick?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,tweet,Dylan argued with his parents,stim,,0.01,4790,29,M,Richard,Did Anna tweet that Dylan argued with his parents?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,surprise,Cole celebrated his friend's birthday,stim,,0.02,3260,30,F,Carol,Is Laura surprised that Cole celebrated his friend's birthday?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,express,Charley spilled the wine,stim,,0.02,4101,31,M,Paul,Did Shirley express that Charley spilled the wine?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,weep,Josh learned to ride a bike yesterday,stim,,0.02,3614,32,F,Betty,Did Regina weep that Josh learned to ride a bike yesterday?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,pray,Jackson ran 10 miles,stim,,0.01,2767,33,M,Logan,Did Sharon pray that Jackson ran 10 miles?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,enjoy,Josie went on vacation to France,stim,,0.01,3181,34,M,William,Did Scott enjoy that Josie went on vacation to France?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1745,condition1,distress,Audrey went to a party,stim,,0.01,4169,35,M,George,Is Ray distressed that Audrey went to a party?,[],19,Yes,,1,1,Female,English,Chrome,Windows,864,1536,5.43005,
1606,condition1,,,,Jennifer,Jennifer,0,1,,,bot_check,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,tweet,Tony had a drink last night,stim,,0.32,14605,3,M,Thomas,Did Kaitlin tweet that Tony had a drink last night?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,,Todd played football in high school,control,,0.99,6826,4,M,Richard,Did Todd play football in high school?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,promise,Allen went to the museum,stim,,0.2,7516,5,F,Margaret,Is Anna promised that Allen went to the museum?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,thrill,Jackson ran 10 miles,stim,,0.03,7295,6,F,Michelle,Is Cynthia thrilled that Jackson ran 10 miles?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,ignore,Isabella ate a steak on Sunday,stim,,0.17,11944,7,F,Donna,Did Andrew ignore that Isabella ate a steak on Sunday?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,aggravate,Frank got a cat,stim,,0.05,6471,8,F,Susan,Is Shirley aggravated that Frank got a cat?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,irritate,Mia drank 2 cocktails last night,stim,,0.16,7140,9,F,Karen,Is Patrick irritated that Mia drank 2 cocktails last night?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,,Vanessa is good at math,control,,0.99,5868,10,F,Carol,Is Vanessa good at math?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,simulate,Olivia left her job,stim,,0.34,6930,11,F,Sandra,Did Colby simulate that Olivia left her job?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,compute,Mary planted a tree,stim,,0.37,10494,12,F,Elizabeth,Did Tim compute that Mary planted a tree?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,pray,Natasha got a promotion,stim,,0.1,6179,13,F,Jennifer,Did Dennis pray that Natasha got a promotion?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,testify,Julian cleaned his room,stim,,0.23,6931,14,M,Matthew,Did Stephanie testify that Julian cleaned his room?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,express,Sophia got a tattoo,stim,,0.19,9130,15,M,Mark,Did Manuel express that Sophia got a tattoo?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,offend,Danielle painted her room,stim,,0.09,4831,16,M,Kenneth,Is Ray offended that Danielle painted her room?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,argue,Lucas bought new shoes,stim,,0.09,10929,17,M,Logan,Did Sharon argue that Lucas bought new shoes?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,celebrate,Valerie booked the venue,stim,,0.11,7465,18,M,David,Did Justin celebrate that Valerie booked the venue?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,bet,Charley spilled the wine,stim,,0.02,6383,19,M,James,Did Nicole bet that Charley spilled the wine?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,weep,Grace visited her sister,stim,,0.16,7817,20,F,Linda,Did Kevin weep that Grace visited her sister?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,surprise,Fred missed the train,stim,,0.04,8067,21,F,Jessica,Is Melissa surprised that Fred missed the train?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,torture,Connor fell from a tree,stim,,0.05,7205,22,M,George,Is Laura tortured that Connor fell from a tree?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,,Zack is coming to the meeting tomorrow,control,,0.99,5736,23,F,Ashley,Is Zack coming to the meeting tomorrow?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,think,Jason made a cake,stim,,0.12,6121,24,F,Nancy,Did Heather think that Jason made a cake?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,amuse,Jayden rented a car,stim,,0.04,7677,25,F,Dorothy,Is Kathleen amused that Jayden rented a car?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,,Mary's aunt is sick,control,,0.95,5713,26,F,Helen,Is Mary's aunt sick?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
1606,condition1,love,Courtney woke up early yesterday,stim,,0.02,5129,27,M,William,Did Noah love that Courtney woke up early yesterday?,[],33,Yes,Thankyou!,2,2,Female,English,Chrome,Linux,869,412,5.395933333333334,
